State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
Washington,King,53,033,2013-06-11,33,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-06-12,30,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-06-13,29,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-06-14,32,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-06-15,43,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-06-16,39,Good,Ozone,53-033-0057,10
Washington,King,53,033,2013-06-17,34,Good,Ozone,53-033-0017,10
Washington,King,53,033,2013-06-18,29,Good,Ozone,53-033-0057,9
Washington,King,53,033,2013-06-19,38,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-06-20,25,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-06-21,35,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-06-22,45,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-06-23,52,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-06-24,33,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-06-25,37,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-06-26,38,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-06-27,55,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-06-28,54,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-06-29,53,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-06-30,97,Moderate,Ozone,53-033-0023,8
Washington,King,53,033,2013-07-01,108,Unhealthy for Sensitive Groups,Ozone,53-033-0023,8
Washington,King,53,033,2013-07-02,41,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-07-03,43,Good,Ozone,53-033-0023,9
Washington,King,53,033,2013-07-04,56,Moderate,PM2.5,53-033-1011,10
Washington,King,53,033,2013-07-05,71,Moderate,PM2.5,53-033-0024,10
Washington,King,53,033,2013-07-06,48,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-07,56,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-08,53,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-09,53,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-10,49,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-11,42,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-12,36,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-13,42,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-14,44,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-15,44,Good,Ozone,53-033-0023,10
Washington,King,53,033,2013-07-16,51,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-17,52,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-07-18,49,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-19,57,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-20,55,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-21,55,Moderate,PM2.5,53-033-0017,10
Washington,King,53,033,2013-07-22,48,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-23,50,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-24,52,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-25,52,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-26,52,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-27,46,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-28,44,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-29,49,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-30,46,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-07-31,50,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-01,36,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-02,36,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-03,46,Good,PM2.5,53-033-1011,10
Washington,King,53,033,2013-08-04,52,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-05,57,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-06,54,Moderate,Ozone,53-033-0017,10
Washington,King,53,033,2013-08-07,47,Good,Ozone,53-033-0057,10
Washington,King,53,033,2013-08-08,35,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-09,48,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-10,42,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-11,38,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-12,38,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-13,45,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-08-14,55,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-15,52,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-16,52,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-08-17,33,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-08-18,36,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-08-19,43,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-08-20,44,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-08-21,50,Good,Ozone,53-033-0023,10
Washington,King,53,033,2013-08-22,56,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-23,37,Good,PM2.5,53-033-0017,10
Washington,King,53,033,2013-08-24,33,Good,Ozone,53-033-0057,10
Washington,King,53,033,2013-08-25,43,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-08-26,47,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-08-27,43,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-08-28,54,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-08-29,43,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-08-30,50,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-08-31,50,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-01,49,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-02,40,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-03,51,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-04,56,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-05,56,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-06,44,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-07,43,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-08,52,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-09,54,Moderate,PM2.5,53-033-1011,9
Washington,King,53,033,2013-09-10,52,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-11,56,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-12,56,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-13,54,Moderate,PM2.5,53-033-0017,9
Washington,King,53,033,2013-09-14,60,Moderate,PM2.5,53-033-1011,9
Washington,King,53,033,2013-09-15,54,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-16,33,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-17,45,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-18,47,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-19,61,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-20,52,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-21,36,Good,Ozone,53-033-0017,9
Washington,King,53,033,2013-09-22,34,Good,Ozone,53-033-0023,9
Washington,King,53,033,2013-09-23,34,Good,Ozone,53-033-0023,9
Washington,King,53,033,2013-09-24,34,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-25,36,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-26,58,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2013-09-27,38,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-09-28,43,Good,Ozone,53-033-0023,10
Washington,King,53,033,2013-09-29,34,Good,Ozone,53-033-0017,10
Washington,King,53,033,2013-09-30,32,Good,Ozone,53-033-0023,10
Washington,King,53,033,2013-10-01,32,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-02,32,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-03,43,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-04,68,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-05,58,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-06,58,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-07,37,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-08,43,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-09,52,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-10,57,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-11,58,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-12,62,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2013-10-13,74,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2013-10-14,68,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-15,80,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-16,72,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2013-10-17,71,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2013-10-18,67,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2013-10-19,68,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2013-10-20,74,Moderate,PM2.5,53-033-0048,8
Washington,King,53,033,2013-10-21,68,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-22,65,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2013-10-23,67,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2013-10-24,74,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2013-10-25,59,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-26,65,Moderate,PM2.5,53-033-0048,8
Washington,King,53,033,2013-10-27,53,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-28,45,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-29,68,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-30,58,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-10-31,53,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-01,58,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-02,38,Good,PM2.5,53-033-0057,7
Washington,King,53,033,2013-11-03,68,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2013-11-04,59,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-05,42,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-06,55,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-07,33,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-08,39,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-09,56,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-10,47,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-11,56,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-12,59,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-13,43,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-14,54,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2013-11-15,35,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-16,34,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-17,32,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-11-18,38,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-19,28,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-11-20,44,Good,PM2.5,53-033-0017,7
Washington,King,53,033,2013-11-21,59,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2013-11-22,64,Moderate,PM2.5,53-033-2004,8
Washington,King,53,033,2013-11-23,92,Moderate,PM2.5,53-033-2004,8
Washington,King,53,033,2013-11-24,111,Unhealthy for Sensitive Groups,PM2.5,53-033-2004,8
Washington,King,53,033,2013-11-25,124,Unhealthy for Sensitive Groups,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-26,107,Unhealthy for Sensitive Groups,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-27,75,Moderate,PM2.5,53-033-2004,8
Washington,King,53,033,2013-11-28,149,Unhealthy for Sensitive Groups,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-29,85,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-11-30,44,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-12-01,35,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-12-02,33,Good,PM2.5,53-033-0057,7
Washington,King,53,033,2013-12-03,50,Good,PM2.5,53-033-0024,7
Washington,King,53,033,2013-12-04,80,Moderate,PM2.5,53-033-0024,7
Washington,King,53,033,2013-12-05,75,Moderate,PM2.5,53-033-0024,7
Washington,King,53,033,2013-12-06,43,Good,PM2.5,53-033-0057,7
Washington,King,53,033,2013-12-07,72,Moderate,PM2.5,53-033-0024,7
Washington,King,53,033,2013-12-08,92,Moderate,PM2.5,53-033-0024,7
Washington,King,53,033,2013-12-09,84,Moderate,PM2.5,53-033-0057,7
Washington,King,53,033,2013-12-10,75,Moderate,PM2.5,53-033-0057,7
Washington,King,53,033,2013-12-11,99,Moderate,PM2.5,53-033-0057,7
Washington,King,53,033,2013-12-12,83,Moderate,PM2.5,53-033-0057,7
Washington,King,53,033,2013-12-13,51,Moderate,PM2.5,53-033-2004,6
Washington,King,53,033,2013-12-14,38,Good,PM2.5,53-033-1011,6
Washington,King,53,033,2013-12-15,27,Good,PM2.5,53-033-1011,6
Washington,King,53,033,2013-12-16,53,Moderate,PM2.5,53-033-1011,6
Washington,King,53,033,2013-12-17,52,Moderate,PM2.5,53-033-1011,6
Washington,King,53,033,2013-12-18,28,Good,Ozone,53-033-0080,6
Washington,King,53,033,2013-12-19,47,Good,PM2.5,53-033-2004,6
Washington,King,53,033,2013-12-20,43,Good,PM2.5,53-033-2004,6
Washington,King,53,033,2013-12-21,47,Good,PM2.5,53-033-0024,6
Washington,King,53,033,2013-12-22,23,Good,PM2.5,53-033-1011,6
Washington,King,53,033,2013-12-23,24,Good,Ozone,53-033-0080,6
Washington,King,53,033,2013-12-24,63,Moderate,PM2.5,53-033-0024,6
Washington,King,53,033,2013-12-25,80,Moderate,PM2.5,53-033-0024,6
Washington,King,53,033,2013-12-26,92,Moderate,PM2.5,53-033-0024,6
Washington,King,53,033,2013-12-27,78,Moderate,PM2.5,53-033-0024,6
Washington,King,53,033,2013-12-28,79,Moderate,PM2.5,53-033-0024,6
Washington,King,53,033,2013-12-29,71,Moderate,PM2.5,53-033-1011,6
Washington,King,53,033,2013-12-30,68,Moderate,PM2.5,53-033-1011,7
Washington,King,53,033,2013-12-31,66,Moderate,PM2.5,53-033-0024,7
Washington,King,53,033,2014-01-01,63,Moderate,PM2.5,53-033-0024,7
Washington,King,53,033,2014-01-02,57,Moderate,PM2.5,53-033-1011,7
Washington,King,53,033,2014-01-03,41,Good,PM2.5,53-033-0024,7
Washington,King,53,033,2014-01-04,72,Moderate,PM2.5,53-033-0024,7
Washington,King,53,033,2014-01-05,54,Moderate,PM2.5,53-033-0024,7
Washington,King,53,033,2014-01-06,71,Moderate,PM2.5,53-033-2004,7
Washington,King,53,033,2014-01-07,60,Moderate,PM2.5,53-033-2004,7
Washington,King,53,033,2014-01-08,32,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-01-09,34,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-01-10,33,Good,Ozone,53-033-1011,7
Washington,King,53,033,2014-01-11,35,Good,Ozone,53-033-0080,6
Washington,King,53,033,2014-01-12,37,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-01-13,36,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-01-14,38,Good,PM2.5,53-033-1011,7
Washington,King,53,033,2014-01-15,54,Moderate,PM2.5,53-033-1011,7
Washington,King,53,033,2014-01-16,58,Moderate,PM2.5,53-033-1011,7
Washington,King,53,033,2014-01-17,54,Moderate,PM2.5,53-033-1011,7
Washington,King,53,033,2014-01-18,65,Moderate,PM2.5,53-033-0024,7
Washington,King,53,033,2014-01-19,74,Moderate,PM2.5,53-033-0024,7
Washington,King,53,033,2014-01-20,71,Moderate,PM2.5,53-033-1011,7
Washington,King,53,033,2014-01-21,75,Moderate,PM2.5,53-033-0024,7
Washington,King,53,033,2014-01-22,64,Moderate,PM2.5,53-033-0024,7
Washington,King,53,033,2014-01-23,63,Moderate,PM2.5,53-033-1011,7
Washington,King,53,033,2014-01-24,66,Moderate,PM2.5,53-033-2004,7
Washington,King,53,033,2014-01-25,76,Moderate,PM2.5,53-033-1011,7
Washington,King,53,033,2014-01-26,83,Moderate,PM2.5,53-033-2004,7
Washington,King,53,033,2014-01-27,83,Moderate,PM2.5,53-033-1011,6
Washington,King,53,033,2014-01-28,72,Moderate,PM2.5,53-033-0024,6
Washington,King,53,033,2014-01-29,27,Good,Ozone,53-033-1011,6
Washington,King,53,033,2014-01-30,29,Good,Ozone,53-033-0080,4
Washington,King,53,033,2014-01-31,26,Good,PM2.5,53-033-1011,4
Washington,King,53,033,2014-02-01,59,Moderate,PM2.5,53-033-0024,6
Washington,King,53,033,2014-02-02,56,Moderate,PM2.5,53-033-0024,6
Washington,King,53,033,2014-02-03,52,Moderate,PM2.5,53-033-0017,6
Washington,King,53,033,2014-02-04,35,Good,PM2.5,53-033-1011,6
Washington,King,53,033,2014-02-05,35,Good,Ozone,53-033-0080,6
Washington,King,53,033,2014-02-06,35,Good,PM2.5,53-033-0024,6
Washington,King,53,033,2014-02-07,35,Good,PM2.5,53-033-0024,6
Washington,King,53,033,2014-02-08,32,Good,Ozone,53-033-0080,6
Washington,King,53,033,2014-02-09,43,Good,PM2.5,53-033-2004,6
Washington,King,53,033,2014-02-10,39,Good,PM2.5,53-033-1011,6
Washington,King,53,033,2014-02-11,31,Good,Ozone,53-033-0080,5
Washington,King,53,033,2014-02-12,37,Good,Ozone,53-033-0080,5
Washington,King,53,033,2014-02-13,34,Good,Ozone,53-033-0080,6
Washington,King,53,033,2014-02-14,33,Good,Ozone,53-033-0080,6
Washington,King,53,033,2014-02-15,35,Good,Ozone,53-033-0080,6
Washington,King,53,033,2014-02-16,36,Good,Ozone,53-033-0080,6
Washington,King,53,033,2014-02-17,35,Good,Ozone,53-033-0080,6
Washington,King,53,033,2014-02-18,34,Good,Ozone,53-033-0080,6
Washington,King,53,033,2014-02-19,31,Good,Ozone,53-033-0080,6
Washington,King,53,033,2014-02-20,31,Good,Ozone,53-033-0080,6
Washington,King,53,033,2014-02-21,28,Good,Ozone,53-033-1011,6
Washington,King,53,033,2014-02-22,39,Good,PM2.5,53-033-0024,6
Washington,King,53,033,2014-02-23,30,Good,PM2.5,53-033-1011,6
Washington,King,53,033,2014-02-24,33,Good,PM2.5,53-033-1011,5
Washington,King,53,033,2014-02-25,34,Good,PM2.5,53-033-1011,5
Washington,King,53,033,2014-02-26,38,Good,PM2.5,53-033-1011,5
Washington,King,53,033,2014-02-27,45,Good,PM2.5,53-033-1011,5
Washington,King,53,033,2014-02-28,42,Good,PM2.5,53-033-0080,5
Washington,King,53,033,2014-03-01,31,Good,Ozone,53-033-0080,5
Washington,King,53,033,2014-03-02,31,Good,Ozone,53-033-0080,5
Washington,King,53,033,2014-03-03,35,Good,Ozone,53-033-0080,5
Washington,King,53,033,2014-03-04,32,Good,NO2,53-033-0080,5
Washington,King,53,033,2014-03-05,33,Good,Ozone,53-033-0080,5
Washington,King,53,033,2014-03-06,35,Good,Ozone,53-033-0080,5
Washington,King,53,033,2014-03-07,35,Good,Ozone,53-033-0080,5
Washington,King,53,033,2014-03-08,35,Good,PM2.5,53-033-1011,5
Washington,King,53,033,2014-03-09,33,Good,Ozone,53-033-0080,5
Washington,King,53,033,2014-03-10,30,Good,PM2.5,53-033-1011,6
Washington,King,53,033,2014-03-11,34,Good,PM2.5,53-033-1011,6
Washington,King,53,033,2014-03-12,41,Good,PM2.5,53-033-1011,6
Washington,King,53,033,2014-03-13,41,Good,PM2.5,53-033-1011,7
Washington,King,53,033,2014-03-14,35,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-03-15,33,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-03-16,34,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-03-17,32,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-03-18,29,Good,PM2.5,53-033-1011,7
Washington,King,53,033,2014-03-19,37,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-03-20,32,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-03-21,29,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-03-22,39,Good,PM2.5,53-033-0024,7
Washington,King,53,033,2014-03-23,37,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-03-24,41,Good,PM2.5,53-033-1011,7
Washington,King,53,033,2014-03-25,38,Good,NO2,53-033-0080,7
Washington,King,53,033,2014-03-26,28,Good,PM2.5,53-033-1011,7
Washington,King,53,033,2014-03-27,31,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-03-28,25,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-03-29,34,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-03-30,40,Good,Ozone,53-033-0080,7
Washington,King,53,033,2014-03-31,31,Good,PM2.5,53-033-1011,7
Washington,King,53,033,2014-04-01,39,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-02,39,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-03,38,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-04,39,Good,Ozone,53-033-0080,8
Washington,King,53,033,2014-04-05,33,Good,Ozone,53-033-0080,8
Washington,King,53,033,2014-04-06,34,Good,Ozone,53-033-0080,8
Washington,King,53,033,2014-04-07,39,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-08,33,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-09,39,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-10,34,Good,Ozone,53-033-0080,8
Washington,King,53,033,2014-04-11,40,Good,Ozone,53-033-0080,8
Washington,King,53,033,2014-04-12,38,Good,Ozone,53-033-0080,8
Washington,King,53,033,2014-04-13,47,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-14,64,Moderate,NO2,53-033-0030,8
Washington,King,53,033,2014-04-15,40,Good,Ozone,53-033-0080,8
Washington,King,53,033,2014-04-16,41,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-17,40,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-18,44,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-19,40,Good,Ozone,53-033-0080,8
Washington,King,53,033,2014-04-20,46,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-21,40,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2014-04-22,27,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-23,30,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-24,35,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-25,41,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-26,41,Good,Ozone,53-033-0080,8
Washington,King,53,033,2014-04-27,37,Good,Ozone,53-033-0080,8
Washington,King,53,033,2014-04-28,50,Good,NO2,53-033-0030,8
Washington,King,53,033,2014-04-29,56,Moderate,NO2,53-033-0030,8
Washington,King,53,033,2014-04-30,63,Moderate,NO2,53-033-0030,8
Washington,King,53,033,2014-05-01,51,Moderate,Ozone,53-033-0023,10
Washington,King,53,033,2014-05-02,39,Good,Ozone,53-033-0080,10
Washington,King,53,033,2014-05-03,39,Good,Ozone,53-033-0023,10
Washington,King,53,033,2014-05-04,34,Good,Ozone,53-033-0023,10
Washington,King,53,033,2014-05-05,32,Good,Ozone,53-033-0023,9
Washington,King,53,033,2014-05-06,33,Good,NO2,53-033-0080,9
Washington,King,53,033,2014-05-07,41,Good,Ozone,53-033-0023,10
Washington,King,53,033,2014-05-08,42,Good,Ozone,53-033-0017,9
Washington,King,53,033,2014-05-09,41,Good,Ozone,53-033-0017,9
